gene	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28
SORCS1	0.030507627420674567	0.030507627420674817	0.03050762742067468	0.030508870177683826	0.030508870177683604	0.030508870177683858	0.030507627420674515	0.030508870177683518	0.030514867526571027	0.030508870177683948	0.030507627420674567	0.030514867526571704	0.03050887017768348	0.03050762742067479	0.03050762742067464	0.03050887017768375	0.03050887017768363	0.03051486752657154	0.030514867526571385	0.030508870177683587	0.030514867526571537	0.030507627420674695	0.03050887017768368	0.03050762742067457	0.03051486752657161	0.030507627420674536	0.030507627420674317	0.03050762742067462	0.030507627420674487
VAX1	0.02082811054349603	0.020828110543495634	0.02082811054349609	0.020836236872894896	0.020836236872895302	0.020836236872894993	0.020828110543496384	0.0208362368728953	0.020837858956562746	0.02083623687289477	0.02082811054349614	0.02083785895656147	0.020836236872895385	0.020828110543496106	0.020828110543495877	0.02083623687289481	0.020836236872895136	0.020837858956561924	0.020837858956562046	0.02083623687289522	0.020837858956561678	0.020828110543495943	0.02083623687289499	0.020828110543496318	0.020837858956561595	0.02082811054349624	0.020828110543497053	0.020828110543496165	0.020828110543496155
SLC18A2	0.017781759746873623	0.01778175974687302	0.017781759746873543	0.017777840693129203	0.01777784069312976	0.01777784069312923	0.01778175974687396	0.017777840693129897	0.017773641819790707	0.017777840693128908	0.01778175974687369	0.017773641819788955	0.017777840693129997	0.01778175974687339	0.01778175974687338	0.01777784069312918	0.017777840693129578	0.01777364181978952	0.017773641819789767	0.017777840693129706	0.017773641819789358	0.017781759746873394	0.017777840693129432	0.017781759746873845	0.017773641819789195	0.017781759746873814	0.01778175974687461	0.017781759746873634	0.017781759746873824
PDZD8	0.020942916199993975	0.02094291619999351	0.020942916199993823	0.020933263225847907	0.020933263225848188	0.020933263225847848	0.020942916199994024	0.020933263225848393	0.020935810320288906	0.020933263225847657	0.020942916199993947	0.020935810320287993	0.020933263225848476	0.020942916199993642	0.020942916199993767	0.020933263225848018	0.020933263225848205	0.02093581032028825	0.020935810320288455	0.020933263225848285	0.020935810320288215	0.020942916199993736	0.020933263225848153	0.020942916199993947	0.02093581032028816	0.020942916199993975	0.020942916199994235	0.020942916199993836	0.020942916199994062
DMBT1	0.02158121578569182	0.02158121578569139	0.021581215785691603	0.021585792606443617	0.02158579260644375	0.021585792606443343	0.021581215785691804	0.021585792606444158	0.02159050658340284	0.021585792606443208	0.0215812157856917	0.021590506583402277	0.02158579260644419	0.021581215785691363	0.02158121578569162	0.021585792606443936	0.021585792606443967	0.021590506583402315	0.021590506583402704	0.02158579260644404	0.021590506583402756	0.021581215785691523	0.021585792606443895	0.02158121578569168	0.02159050658340246	0.021581215785691724	0.021581215785691808	0.0215812157856916	0.021581215785691867
C10orf90	0.017872326358822785	0.017872326358822126	0.01787232635882269	0.01787117699668903	0.017871176996689518	0.017871176996689088	0.017872326358823087	0.017871176996689685	0.01787871029849258	0.017871176996688776	0.017872326358822837	0.017878710298490842	0.017871176996689796	0.017872326358822587	0.017872326358822483	0.017871176996688994	0.01787117699668942	0.017878710298491387	0.01787871029849164	0.01787117699668957	0.0178787102984912	0.017872326358822552	0.017871176996689293	0.01787232635882295	0.017878710298491068	0.017872326358822927	0.01787232635882372	0.017872326358822743	0.01787232635882293
TUBGCP2	0.021426498486686145	0.021426498486685916	0.02142649848668628	0.021428317294025768	0.021428317294026337	0.021428317294025986	0.0214264984866866	0.02142831729402619	0.021428367309848706	0.021428317294025685	0.021426498486686277	0.02142836730984718	0.021428317294026222	0.021426498486686225	0.021426498486686103	0.021428317294025546	0.021428317294025914	0.021428367309847665	0.021428367309847915	0.021428317294026025	0.02142836730984767	0.0214264984866861	0.02142831729402575	0.02142649848668655	0.021428367309847405	0.021426498486686436	0.021426498486687307	0.021426498486686377	0.021426498486686353
TSPAN32	0.024558905022047547	0.024558905022047224	0.024558905022047463	0.024556675183098613	0.02455667518309858	0.024556675183098543	0.02455890502204749	0.024556675183098748	0.024559300122768905	0.024556675183098564	0.024558905022047522	0.024559300122768815	0.024556675183098817	0.02455890502204744	0.02455890502204735	0.024556675183098755	0.024556675183098786	0.024559300122768905	0.024559300122768822	0.024556675183098793	0.024559300122768638	0.02455890502204749	0.024556675183098797	0.02455890502204739	0.024559300122768767	0.024558905022047484	0.024558905022047474	0.024558905022047387	0.024558905022047474
PHLDA2	0.03144049910576943	0.031440499105769834	0.031440499105769494	0.03142918663414193	0.03142918663414172	0.031429186634141876	0.031440499105769244	0.031429186634141675	0.031433197559306264	0.03142918663414197	0.03144049910576941	0.03143319755930709	0.03142918663414158	0.03144049910576939	0.031440499105769626	0.03142918663414199	0.03142918663414174	0.03143319755930676	0.03143319755930684	0.031429186634141675	0.03143319755930721	0.03144049910576952	0.03142918663414177	0.0314404991057694	0.03143319755930707	0.03144049910576933	0.03144049910576885	0.03144049910576945	0.031440499105769404
TRIM34	0.03132287728627959	0.031322877286279804	0.031322877286279624	0.03133460616644595	0.03133460616644554	0.031334606166445844	0.03132287728627943	0.031334606166445594	0.03133852759583132	0.03133460616644603	0.03132287728627956	0.031338527595832506	0.031334606166445546	0.03132287728627975	0.03132287728627963	0.03133460616644611	0.031334606166445796	0.03133852759583217	0.031338527595831965	0.03133460616644575	0.031338527595832236	0.03132287728627972	0.03133460616644588	0.031322877286279395	0.03133852759583233	0.03132287728627945	0.03132287728627896	0.03132287728627952	0.0313228772862794
TRIM3	0.01959213845733601	0.01959213845733549	0.01959213845733596	0.01958928201645858	0.01958928201645903	0.019589282016458678	0.019592138457336327	0.01958928201645907	0.01957943979713842	0.019589282016458407	0.019592138457336063	0.01957943979713695	0.01958928201645921	0.019592138457335925	0.01959213845733577	0.019589282016458535	0.019589282016458872	0.019579439797137443	0.019579439797137627	0.01958928201645894	0.01957943979713722	0.019592138457335817	0.019589282016458757	0.019592138457336202	0.01957943979713711	0.019592138457336154	0.019592138457336917	0.019592138457336036	0.019592138457336136
WEE1	0.0262223822607912	0.026222382260791183	0.026222382260791224	0.02622700610808814	0.026227006108088216	0.02622700610808821	0.026222382260791332	0.026227006108088192	0.026229312043933455	0.026227006108088088	0.026222382260791245	0.026229312043933233	0.026227006108088206	0.02622238226079128	0.026222382260791207	0.026227006108088077	0.026227006108088095	0.026229312043933334	0.026229312043933344	0.026227006108088115	0.02622931204393339	0.026222382260791214	0.026227006108088112	0.02622238226079129	0.02622931204393331	0.02622238226079127	0.026222382260791523	0.026222382260791263	0.026222382260791193
AMPD3	0.02318579406183887	0.023185794061838568	0.023185794061838582	0.02318391472241798	0.02318391472241793	0.023183914722417577	0.023185794061838655	0.023183914722418417	0.023176705501082657	0.023183914722417515	0.023185794061838703	0.023176705501082598	0.02318391472241844	0.02318579406183825	0.023185794061838745	0.023183914722418437	0.023183914722418313	0.0231767055010824	0.023176705501082858	0.023183914722418316	0.023176705501083007	0.0231857940618386	0.023183914722418267	0.023185794061838603	0.023176705501082764	0.02318579406183868	0.023185794061838346	0.02318579406183855	0.023185794061838922
COPB1	0.021969976867791088	0.021969976867790692	0.02196997686779097	0.021970312515963788	0.021970312515964013	0.021970312515963767	0.021969976867791122	0.02197031251596418	0.02196375327469251	0.02197031251596356	0.021969976867791095	0.02196375327469171	0.02197031251596431	0.021969976867790876	0.0219699768677909	0.021970312515963895	0.021970312515964045	0.021963753274691897	0.021963753274692112	0.021970312515964097	0.02196375327469191	0.021969976867790935	0.021970312515964024	0.021969976867791088	0.021963753274691824	0.021969976867791105	0.021969976867791438	0.021969976867791008	0.02196997686779112
PRDM11	0.022086514886063908	0.02208651488606363	0.022086514886063863	0.02209683307687795	0.022096833076878243	0.02209683307687784	0.02208651488606408	0.022096833076878413	0.022100872726804298	0.022096833076877657	0.022086514886063936	0.02210087272680353	0.022096833076878437	0.02208651488606366	0.022086514886063814	0.022096833076878094	0.022096833076878247	0.022100872726803684	0.02210087272680401	0.022096833076878295	0.022100872726804013	0.02208651488606376	0.02209683307687812	0.02208651488606406	0.022100872726803698	0.022086514886063977	0.022086514886064397	0.022086514886063932	0.02208651488606404
FAM180B	0.03395244690788261	0.033952446907883176	0.03395244690788278	0.033949503436302104	0.033949503436301764	0.033949503436302174	0.03395244690788245	0.03394950343630156	0.0339429505433957	0.03394950343630237	0.03395244690788269	0.03394295054339693	0.03394950343630148	0.033952446907882926	0.03395244690788285	0.03394950343630204	0.033949503436301764	0.03394295054339662	0.0339429505433964	0.033949503436301695	0.033942950543396674	0.03395244690788293	0.033949503436301855	0.0339524469078826	0.03394295054339677	0.03395244690788257	0.033952446907882114	0.03395244690788273	0.03395244690788252
MTCH2	0.026890073687731126	0.026890073687731164	0.026890073687731122	0.02688902398968092	0.02688902398968091	0.026889023989680814	0.0268900736877311	0.02688902398968097	0.026889201057846295	0.026889023989680804	0.02689007368773108	0.026889201057846427	0.02688902398968095	0.026890073687731005	0.02689007368773115	0.02688902398968101	0.026889023989680943	0.026889201057846344	0.026889201057846465	0.02688902398968092	0.0268892010578466	0.026890073687731077	0.026889023989680943	0.026890073687731098	0.026889201057846496	0.026890073687731116	0.02689007368773095	0.026890073687731105	0.026890073687731136
ZDHHC5	0.01917832719717584	0.01917832719717529	0.01917832719717579	0.019176029329895296	0.01917602932989574	0.019176029329895383	0.019178327197176145	0.019176029329895834	0.019165566618333314	0.01917602932989512	0.019178327197175916	0.019165566618331815	0.01917602932989596	0.019178327197175715	0.01917832719717558	0.01917602932989525	0.01917602932989564	0.019165566618332346	0.019165566618332453	0.019176029329895716	0.019165566618332016	0.019178327197175677	0.01917602932989549	0.019178327197176027	0.01916556661833198	0.019178327197175986	0.01917832719717676	0.01917832719717585	0.019178327197175955
MS4A13	0.03385519972795393	0.03385519972795449	0.03385519972795411	0.03385492500788978	0.03385492500788945	0.03385492500788981	0.03385519972795378	0.03385492500788927	0.03386067418303902	0.033854925007889974	0.03385519972795398	0.03386067418304027	0.0338549250078892	0.033855199727954186	0.0338551997279542	0.033854925007889745	0.03385492500788942	0.03386067418303991	0.03386067418303974	0.03385492500788937	0.03386067418304012	0.033855199727954206	0.033854925007889544	0.033855199727953894	0.03386067418304013	0.03385519972795387	0.0338551997279534	0.03385519972795403	0.03385519972795384
UQCC3	0.02609998130332579	0.026099981303325605	0.026099981303325602	0.026099597577018234	0.0260995975770181	0.02609959757701805	0.026099981303325633	0.02609959757701839	0.026110416278999814	0.026099597577018085	0.026099981303325658	0.02611041627900019	0.026099597577018383	0.02609998130332552	0.026099981303325675	0.026099597577018498	0.026099597577018418	0.026110416279000036	0.026110416279000088	0.026099597577018383	0.026110416279000216	0.026099981303325658	0.026099597577018428	0.026099981303325526	0.026110416279000195	0.026099981303325616	0.02609998130332529	0.02609998130332556	0.026099981303325703
NXF1	0.0193566853251991	0.01935668532519852	0.01935668532519901	0.019357673882581913	0.0193576738825823	0.019357673882581954	0.01935668532519933	0.01935767388258244	0.01936352056221359	0.019357673882581687	0.019356685325199154	0.019363520562212175	0.01935767388258259	0.019356685325198922	0.019356685325198828	0.01935767388258191	0.019357673882582235	0.019363520562212622	0.019363520562212837	0.01935767388258233	0.019363520562212435	0.019356685325198925	0.019357673882582114	0.019356685325199227	0.019363520562212327	0.01935668532519921	0.019356685325199893	0.019356685325199068	0.019356685325199196
RCOR2	0.025658464259860847	0.0256584642598606	0.02565846425986075	0.025658862838929118	0.02565886283892899	0.025658862838929042	0.02565846425986075	0.025658862838929184	0.02566581012088362	0.02565886283892906	0.02565846425986076	0.02566581012088376	0.02565886283892927	0.025658464259860767	0.025658464259860667	0.025658862838929274	0.02565886283892922	0.02566581012088375	0.02566581012088363	0.0256588628389292	0.02566581012088354	0.02565846425986078	0.025658862838929278	0.025658464259860677	0.025665810120883675	0.025658464259860705	0.025658464259860642	0.025658464259860677	0.02565846425986073
ESRRA	0.0226947507209765	0.022694750720976327	0.022694750720976705	0.022700148377033574	0.022700148377034123	0.022700148377033873	0.02269475072097704	0.022700148377033835	0.022703798322981496	0.022700148377033616	0.022694750720976684	0.022703798322980178	0.02270014837703386	0.022694750720976785	0.02269475072097648	0.02270014837703322	0.022700148377033602	0.022703798322980667	0.022703798322980712	0.0227001483770337	0.022703798322980438	0.022694750720976493	0.022700148377033436	0.022694750720976972	0.022703798322980303	0.02269475072097682	0.02269475072097783	0.022694750720976816	0.02269475072097666
